ID,Company_Name,Address,Telephone,Facsimile,Email,Website
101848,Western Downs Libraries Dalby Library,80-86 Heeney Street    CHINCHILLA       QLD   4413     AUSTRALIA,07 4660 7270,07 4660 7293,interlibrary.loans@wdrc.qld.gov.au,http://www.westerndownslibraries.com
20566, Dalton McCaughey Library,The Dalton McCaughey Library    29 College Crescent     PARKVILLE       VIC   3052     AUSTRALIA,03 9340 8888,,ill@dml.vic.edu.au,
89165,Dalwallinu Shire Council Dalwallinu Library,Johnston Street    DALWALLINU       WA   6609     AUSTRALIA,,,,
89169,Shire of Capel Libraries Dalyellup Public Library,U5/135 Norton Promenade    Dalyellup       WA   6230     AUSTRALIA,08 97957815,,dallib@capel.wa.gov.au,
89166,City of Karratha Dampier Public Library,Dampier Community Hub    High Street     DAMPIER       WA   6713     AUSTRALIA,08 9186 0406,,dampier.library@karratha.wa.gov.au,https://karratha.spydus.com/cgi-bin/spydus.exe/MSGTRN/OPAC/HOME
89167,Shire of Dandaragan Libraries Dandaragan Public Library,3468 Dandaragan Rd    DANDARAGAN       WA   6507     AUSTRALIA,,,,http://www.dandaragan.wa.gov.au/residents_ratepayers/library.html
21250, Dandenong & District Historical Society  Inc,Tom Houlahan Community Support Centre    186 Foster Street East     DANDENONG       VIC   3175     AUSTRALIA,03 9794 8967,,dandhist@yahoo.com.au,
20477,City of Greater Dandenong Libraries Dandenong Library,Greater Dandenong Civic Centre & Library    225 Lonsdale Street     DANDENONG       VIC   3175     AUSTRALIA,03 8571 5184,,ILL@cgd.vic.gov.au,http://www.greaterdandenong.com
89164,Shire of Dardanup Library Services Dardanup Public Library  - Dardanup Library,3 Little Street    DARDANUP       WA   6236     AUSTRALIA,,,,http://library.dardanup.wa.gov.au
169414, Darebin Parklands Association,,,,,
89170,West Arthur Shire Council Darkan Public Library,27 Burrowes St    DARKAN       WA   6392     AUSTRALIA,,,,http://www.westarthur.wa.gov.au/
20186,Darling Downs Health Service District Darling Downs Health Library  - Darling Downs Health Library,Toowoomba Health Service    Pechey St     TOOWOOMBA       QLD   4350     AUSTRALIA,07 4616 5563,07 4616 6188,ddhhs-library@health.qld.gov.au,http://www.health.qld.gov.au/libraries/
20208,AIDS Council of South Australia Darling House Community Library,Information Services - ACSA    64 Fullarton Rd     NORWOOD       SA   5067     AUSTRALIA,08 8334 1611,08 8363 1046,library@acsa.org.au,http://www.acsa.org.au/
174309,NT Schools Darwin Region Darwin High School,Bullocky Point    PO Box 42     DARWIN       NT   0820     AUSTRALIA,,,,
20921,CSIRO Darwin Library  - Document Supply Service,Vanderlin Drive    BERRIMAH       NT   0828     AUSTRALIA,03 9545 7866/7875,03 9545 7882,docdel@csiro.au,http://www.csiro.au/
20895,Catholic Church Darwin Library,90 Smith St    DARWIN       NT   0800     AUSTRALIA,08  8981 2863,,,
20915,National Trust of Australia (Northern Territory) Darwin Library,4 Burnett Place    Myilly Point       NT   0820     AUSTRALIA,08  8981 2848,08  8981 2379,,http://www.northernexposure.com.au/trust.html
174311,NT Schools Darwin Region Darwin Middle School,PO Box 2257    PARAP       NT   0804     AUSTRALIA,,,,
20896,Central Land Council David Jupurrurla Long Resource Centre,27 North Stuart Highway    ALICE SPRINGS       NT   0870     AUSTRALIA,08  8951 6303,08  8953 4343,library@clc.org.au,http://www.clc.org.au/
173268, Davies Collison Cave,Level 15    1 Nicholson Street     MELBOURNE       VIC   3000     AUSTRALIA,03 9254 2777,,library@davies.com.au,
20473,Daylesford and District Historical Society Inc. Daylesford & District Historical Society Library,100 Vincent St    DAYLESFORD       VIC   3460     AUSTRALIA,03 5348 1453,,history@daylesford.net,
169394, Deaf Children Australia,,,,,
20949,Deakin University Deakin University Library  - Interlibrary Loan service,"Deakin University Library - Interlibrary Loan service    Geelong Waurn Ponds Campus, Locked Bag 20000     GEELONG       VIC   3216     AUSTRALIA",03 52 271203,03 52 272000,lib-ill-glg@deakin.edu.au,http://www.deakin.edu.au/
167948,"Deakin University
    Deakin University Library Deakin University: Institutional Repository",Pigdons Rd    GEELONG       VIC   3217     AUSTRALIA,,,,http://www.deakin.edu.au/library/
172891,"Deakin University
    Deakin University Library Deakin University: Open Journals System",75 Pigdons Rd    WAURN PONDS       VIC   3216     AUSTRALIA,03 5227 1203,,lib-ill-glg@deakin.edu.au,http://www.deakin.edu.au/library/
20057,Northern Beaches Library Service Dee Why Library,650 / 145 Old Pittwater Road    BROOKVALE       NSW   2100     AUSTRALIA,02 9942 2326,02 9939 2407,interlibraryloans@northernbeaches.nsw.gov.au,https://www.northernbeaches.nsw.gov.au/library
20577,Department of Defence Defence Library Service - Albury,Defence Library Service-Bonegilla    Latchford Barracks     BONEGILLA       VIC   3694     AUSTRALIA,02 6055 4293,,dls.alburylibrary@defence.gov.au,http://www.defence.gov.au/
19653,Department of Defence Defence Library Service - Australian Defence College,Vane Green Library    Australian Defence College     CANBERRA       ACT   2600     AUSTRALIA,,,adc.library@defence.gov.au,http://www.defence.gov.au/
20163,Department of Defence Defence Library Service - Brisbane,Gallipoli Barracks    Building H1     ENOGGERA       QLD   4051     AUSTRALIA,,,brisbane.library@defence.gov.au,http://www.defence.gov.au/
21701,Department of Defence Defence Library Service - Canberra,R2-G-Library    Russell Offices     CANBERRA       ACT   2600     AUSTRALIA,02 626 52782,,canberra.library@defence.gov.au,http://www.defence.gov.au/
20137,Department of Defence Defence Library Service - Canungra,Kokoda Barracks    Building N3     CANUNGRA       QLD   4275     AUSTRALIA,,,dls.canungra@defence.gov.au,http://www.defence.gov.au/
88628,Department of Defence Defence Library Service - Cerberus,HMAS Cerberus    Building 189     WESTERNPORT       VIC   3920     AUSTRALIA,,,cerberus.library@defence.gov.au,http://www.defence.gov.au/
19961,Department of Defence Defence Library Service - Creswell,HMAS Creswell    JERVIS BAY       NSW   2540     AUSTRALIA,,,nowra.library@defence.gov.au,http://www.defence.gov.au/
21439,Department of Defence Defence Library Service - Fleet Base West,HMAS Stirling    Building A34     ROCKINGHAM       WA   6958     AUSTRALIA,08 9553 3744,,sti.library@defence.gov.au,http://www.defence.gov.au/
20017,Department of Defence Defence Library Service - Liverpool,Building K110 Nadzab Road    Holsworthy Barracks     HOLSWORTHY       NSW   2173     AUSTRALIA,,,liverpool.library@defence.gov.au,http://www.defence.gov.au/
20764,Department of Defence Defence Library Service - Melbourne,Victoria Barracks    SOUTHBANK       VIC   3006     AUSTRALIA,,,dls.vicmetro@defence.gov.au,http://www.defence.gov.au/
145535,Department of Defence Defence Library Service - National Office,CP2-6-122    PO Box 7911     CANBERRA  BC        ACT   2610     AUSTRALIA,,,defence.library@defence.gov.au,http://www.defence.gov.au/
20150,Department of Defence Defence Library Service - North Queensland,Lavarack Barracks    Building 2017     TOWNSVILLE       QLD   4813     AUSTRALIA,,,tvl.library@defence.gov.au,http://www.defence.gov.au/
20668,Department of Defence Defence Library Service - Puckapunyal,Milpo    PUCKAPUNYAL       VIC   3662     AUSTRALIA,,,library.puckapunyal@defence.gov.au,http://www.defence.gov.au/
20953,Department of Defence Defence Library Service - Royal Military College Duntroon,PO Box 7915    CANBERRA BC       ACT   2610     AUSTRALIA,,,rmc.library@defence.gov.au,http://www.defence.gov.au/
131451,Department of Defence Defence Library Service - Singleton,Milpo    SINGLETON       NSW   2331     AUSTRALIA,02 6575 0462,,singleton.library@defence.gov.au,http://www.defence.gov.au/
19932,Department of Defence Defence Library Service - Sydney,Level 20 Defence Plaza     270 Pitt St     SYDNEY       NSW   2000     AUSTRALIA,02 9393 2309,02 9393 2329,dls.sydney@defence.gov.au,http://www.defence.gov.au/
19930,Department of Defence Defence Library Service - Wagga,RAAF Base Wagga    FOREST HILL       NSW   2651     AUSTRALIA,,,wagga.library@defence.gov.au,http://www.defence.gov.au/
144628,Department of Defence Defence Library Service - Williams,"Defence Library Service - Williams    Building 41, RAAF Base Williams     LAVERTON       VIC   3027     AUSTRALIA",03 9256 2123,03 9256 2433,dls.vicmetro@defence.gov.au,http://www.defence.gov.au/
21246,Dementia Australia Vic. Dementia Australia Vic Division Library,98-104  Riversdale Rd    HAWTHORN       VIC   3122     AUSTRALIA,03 9815 7800,03 9815 7801,vic.library@alzheimers.org.au,http://www.alzheimers.org.au/content.cfm?categoryid=25
19776,Central Murray Regional Library Deniliquin Library  - Central Murray Regional Library,Gorman Park    55 Napier St     DENILIQUIN       NSW   2710     AUSTRALIA,03 58983100,03 5881 4833,megan.davis@edwardriver.nsw.gov.au,http://cmrl.edwardriver.nsw.gov.au/
89171,Shire of Denmark Denmark Public Library,Strickland Street    DENMARK       WA   6333     AUSTRALIA,,,,
170328, Department for Child Protection  - Research,"Level 1 West, 31 Flinders Street    ADELAIDE       SA   5000     AUSTRALIA",08 8463 6320,,siewchin.scholar@sa.gov.au,
161308, Department for Correctional Services (SA),"Level 2, 400 King William Street    ADELAIDE       SA   5000     AUSTRALIA",,,,
19661,"Department of Agriculture and Water Resources Department of Agriculture, Water and the Environment",18 Marcus Clarke Street    Canberra       ACT   2600     AUSTRALIA,02 6272 4270,02 6272 4709,library@agriculture.gov.au,http://www.agriculture.gov.au/
20594,Monash University Department of Anthropology & Sociology,Wellington Rd     CLAYTON       VIC   3168     AUSTRALIA,,,,http://www.monash.edu.au/
20103,"QLD Department of Child Safety, Youth and Women Department of Child Safety, Youth and Women Library  - Library Services","Queensland. Department of Communities, Child Safety and Disability Services Library    GPO Box 806      BRISBANE       QLD   4001     AUSTRALIA",07 303 52498,,infodesk@communities.qld.gov.au,http://www.childsafety.qld.gov.au/
21165,Department of Consumer and Employment Protection Department of Consumer and Employment Protection Labour Relations Library,2 Havelock St    WEST PERTH       WA   6005     AUSTRALIA,08 9222 7689,08 9222 7777,lrlibrary@docep.wa.gov.au,http://www.wa.gov.au/doplar/
177890, Department of Education (NSW),Private Bag 53    DARLINGHURST       NSW   1300     AUSTRALIA,,,,https://www.det.nsw.edu.au/
165589,Victorian Government Library Service Department of Education and Early Childhood Development (Vic),Knowledge Resource Centre    607 Sneydes Rd     WERRIBEE       VIC   3030     AUSTRALIA,03 9742 8600,03 9742 8668,vgls.lendingservices@dtf.vic.gov.au,http://library.intranet.vic.gov.au/client/VGLS-public
19635," Department of Education, Skills and Employment - Australian Government",Level 11    50 Marcus Clarke St     CANBERRA       ACT   2601     AUSTRALIA,02 6121 9262,,library@dese.gov.au,https://www.dese.gov.au/
83778,Victorian Government Library Service Department of Environment and Primary Industries,607 Sneydes Rd    Werribee       VIC   3030     AUSTRALIA,03 9742 8626,03 9742 8668,vgls.lendingservices@dtf.vic.gov.au,http://library.intranet.vic.gov.au/client/VGLS-public
21065,The University of Melbourne Department of Germanic Studies & Russian,PARKVILLE       VIC   3052     AUSTRALIA,03 9344 5204,,,http://www.unimelb.edu.au/
165588,Victorian Government Library Service Department of Health (Vic),Knowledge Resource Centre    607 Sneydes Rd     WERRIBEE       VIC   3030     AUSTRALIA,03 9742 8600,03 9742 8668,vgls.lendingservices@dtf.vic.gov.au,http://library.intranet.vic.gov.au/client/VGLS-public
20837,Department of Health (WA) Department of Health Library Services,189 Royal Street    EAST PERTH       WA   6004     AUSTRALIA,08 9222 4312,08 9222 4343,doh.library@health.wa.gov.au,http://www.health.wa.gov.au/
19650,Department of Home Affairs Department of Home Affairs Library,"Library, Level 2 Orange Building    5 Chan St     BELCONNEN       ACT   2617     AUSTRALIA",02 6225 6219,02 6225 8674,library@homeaffairs.gov.au,
19652," Department of Industry, Science, Energy and Resources","Level 5, Industry House    10 Binara St     CANBERRA       ACT   2601     AUSTRALIA",02 6213 7459,02 6213 7000,library@industry.gov.au,http://industry.gov.au/
20559,"RMIT University Department of Information, Management and Library Studies",124 Latrobe St    MELBOURNE       VIC   3000     AUSTRALIA,03 9660 3057,03 9639 1838,,http://www.rmit.edu.au/
19636," Department of Infrastructure, Transport, Cities and Regional Development",Mezzanine Level    111 Alinga St     CANBERRA       ACT   2601     AUSTRALIA,02 6274 7641 or 6274 7264,02 6274 6629,library@infrastructure.gov.au,http://www.infrastructure.gov.au
20827," Department of Jobs, Tourism, Science and Innovation (WA) Library",Level 11    1 William St     PERTH       WA   6000     AUSTRALIA,08 6277 2901,,joanne.marchioro@jtsi.wa.gov.au,http://www.jtsi.wa.gov.au
19927,"NSW Department of Planning, Industry and Environment Department of Planning, Industry and Environment Library",43 Bridge St    HURSTVILLE       NSW   2220     AUSTRALIA,02 9585 6437,02 9585 6968,library@environment.nsw.gov.au,http://www.dpi.nsw.gov.au/
21329," Department of Police, Fire & Emergency Management Library  - Catalogue",Tasmania Police Academy    South Arm Road      ROKEBY        TAS   7019     AUSTRALIA,03  6173 2068,,library@fire.tas.gov.au,
164068," Department of Regional Australia, Local Government, Arts & Sports",Garema Place    140 - 180 City Walk     CANBERRA       ACT   2600     AUSTRALIA,02 6210 6048,,ian.james@regional.gov.au,
21649,"Victorian Government Library Service Department of State Development, Business and Innovation",Knowledge Resource Centre    607 Sneydes Rd     WERRIBEE       VIC   3030     AUSTRALIA,03 9742 8600,03 9742 8668,vgls.lendingservices@dtf.vic.gov.au,http://library.intranet.vic.gov.au/client/VGLS-public
20332,Department of State Growth (TAS) Department of State Growth: Information Reference and Research Service,GPO Box 536    HOBART       TAS   7000     AUSTRALIA,03 6165 5054,,library@stategrowth.tas.gov.au,http://www.stategrowth.tas.gov.au/
165628,Victorian Government Library Service Department of Sustainability and Environment (Vic),8 Nicholson Street    EAST MELBOURNE       VIC   3002     AUSTRALIA,,,krc.docdel@dpi.vic.gov.au,
21604,"Victorian Government Library Service Department of Transport, Planning and Local Infrastructure  - Knowledge Resource Centre",Victorian Government Library Service    607 Sneydes Rd     WERRIBEE       VIC   3030     AUSTRALIA,03 9742 8600,03 9742 8668,vgls.lendingservices@dpi.vic.gov.au,http://library.intranet.vic.gov.au/client/VGLS-public
21239,Department of Treasury and Finance Department of Treasury and Finance Library (Tasmania),21 Murray Street    HOBART       TAS   7000     AUSTRALIA,03  6233 3073,03  6233 5690,leisha.Owen@treasury.tas.gov.au,http://www.tres.tas.gov.au/domino/dtf/dtf.nsf/html-v/home
19677,Department of Veterans' Affairs Department of Veterans' Affairs Library,Dept. of Veterans' Affairs Library    21 Genge Street     CANBERRA       ACT   2601     AUSTRALIA,02 6276 4840,02 6289 6518,library@dva.gov.au,http://www.dva.gov.au/
177829, Department of the Environment and Energy,GPO Box 787    John Gorton Building     CANBERRA       ACT   2601     AUSTRALIA,,,,http://www.environment.gov.au/
32251,"Victorian Government Library Service Department of, Transport, Planning and Local Infrastructure  - Knowledge Resource Centre",Victorian Government Library Service    607 Sneydes Rd     Werribee       VIC   3030     AUSTRALIA,03 9742 8600,03 9742 8668,vgls.lendingservices@dtf.vic.gov.au,http://library.intranet.vic.gov.au/client/VGLS-public
21395,"NSW Department of Planning, Industry and Environment Departmental Publications Archives",Orange Agricultural Institute Library    1447 Forest Road     ORANGE       NSW   2800     AUSTRALIA,02 6391 3929,02 6391 3832,orangeai.library@trade.nsw.gov.au,http://www.dpi.nsw.gov.au/
20535,"Victorian Government Library Service Departments of Human Services, Health, Education",Knowledge Resource Centre    607 Sneydes Rd     WERRIBEE       VIC   3030     AUSTRALIA,03 9742 8600,03 9742 8668,vgls.lendingservices@dtf.vic.gov.au,http://library.intranet.vic.gov.au/client/VGLS-public
21028,"TAS Department of Primary Industries, Parks, Water and Environment Dept Primary Industries, Parks, Water and Environment Library  - DPIPWE Library Service (Inter library loans)",134 Macquarie Street    HOBART       TAS   7000     AUSTRALIA,03  61654544,,library@dpipwe.tas.gov.au,http://www.dpiw.tas.gov.au/
20158,Department of Agriculture and Fisheries Qld Dept of Agriculture and Fisheries Qld Research Information Service  - Document Delivery,Dept of Agriculture & Fisheries Qld - Research Information Service / EcoSciences Precinct     Loading Dock 3 off Joe Baker Street     Dutton Park       QLD   4000     AUSTRALIA,07 3708 8532,,ris.documentdelivery@daf.qld.gov.au,http://www.daf.qld.gov.au/
20825,Shire of Derby-West Kimberley Public Libraries Derby Public Library,Shire of W/Kimberley Library    Loch St     DERBY       WA   6728     AUSTRALIA,08 9191 0900,,,http://library.sdwk.wa.gov.au/
153808,UNSW Sydney Design & Art Australia Online,"Design & Art Australia Online, C/o- College of Fine Arts    PO Box 259     Paddington       NSW   2021     AUSTRALIA",,,daao@unsw.edu.au,http://www.unsw.edu.au/
104928, Destra,Destra    Richmond       VIC   3121     AUSTRALIA,,,,http://www.destramusic.com/
21197,TasTAFE Libraries Devonport Library,Valley Rd     DEVONPORT       TAS   7310     AUSTRALIA,03  6423 0533,03  6424 7642,,http://library.tastafe.tas.edu.au
90888, Diabetes Australia (Victoria),570 Elizabeth Street    MELBOURNE       VIC   3000     AUSTRALIA,03 9667 1709,03 9667 1778,,http://www.diabetesvic.org.au/
89172,City of Stirling Libraries Dianella Library,Waverley Street    Dianella     Western Australia       WA   6059     AUSTRALIA,(08) 9275 4022,(08) 9275 4068,,http://www.stirling.wa.gov.au/home/library/
85870, DibbsBarker,Level 8    123 Pitt Street     SYDNEY       NSW   2000     AUSTRALIA,(02) 8233-9683,(02) 8233-9555,syd.library@dibbsbarker.com,http://www.dibbsbarker.com/
164148, Dictionary of Sydney,GPO Box 1591    SYDNEY       NSW   2001     AUSTRALIA,,,,http://www.dictionaryofsydney.org
170168,Queensland University of Technology Digital Collections,,,,,http://www.library.qut.edu.au/
177025,The University of Sydney Digital Collections,University of Sydney Library           NSW   2001     AUSTRALIA,,,,https://sydney.edu.au/
92755,South Australian Public Library Network Digital Education Services,8 Milner St    HINDMARSH       SA   5007     AUSTRALIA,08 8348 2311,08 8340 2524,ContactPLS@sa.gov.au,http://www.plain.sa.gov.au/
177087,"Austin Health
    Austin Health Library Digital Respository","Level 4, Lance Townsend Building    145 Studley Road     Heidelberg       VIC   3084     AUSTRALIA",,,,http://www.austin.org.au/library
95851, Digitales,8 Milner St    HINDMARSH        SA   5007     AUSTRALIA,,,,http://www.digitales.com.au/
170111,The University of Melbourne Digitised collections,,,,,http://www.unimelb.edu.au/
21359, Dimboola & District Historical Society,109-111 Lloyd St    DIMBOOLA       VIC   3414     AUSTRALIA,,,,
173230, Dingley Village Historical Society,,,,,http://www.dingleyvillagehistoricalsociety.org.au/
20885,Anglican Diocese of Perth Diocesan Resource Centre,HOLLYWOOD       WA   6009     AUSTRALIA,08 9386 8326,08 9386 8327,,http://www.perth.anglican.org/
167768, Directory of Open Access Journals,Directory of Open Access Journals                    UNITED KINGDOM  OF GREAT BRITAIN AND NORTHERN IRELAND,,,,http://doaj.org
21053,SOPAC Secretariat Disaster Management Unit,Mead Road    Nabua     SUVA               FIJI,0011 679 381377,0015 679 370040,sunita@sopac.org,http://www.sopac.org/Secretariat/index.html
171869, Divine Word University Library  - Document Supply Service,"Friendship Library, Divine Word University    PO Box 483     Madang          1111     PAPUA NEW GUINEA",(+675) 422 2863,(+675) 422 1217,dlloyd@dwu.ac.pg,http://www.dwu.ac.pg/en/index.php/library-resources
23519,NSW Department of Premier and Cabinet Division of Local Government Library,Level 1    5 O'Keefe Ave     NOWRA       NSW   2541     AUSTRALIA,02 4428 4205,02 4428 4199,librarian@dlg.nsw.gov.au,http://www.dlg.nsw.gov.au/
21072,University of New England Dixson Library  - Resource Sharing Library,"Dixson  Library Arts Road,    University of New England     ARMIDALE       NSW   2351     AUSTRALIA",02 6773 2458,,nunereshare@une.edu.au,http://www.une.edu.au
20714,Dominican Fathers Dominican Studium Library,St Dominic's Priory    816 Riversdale Rd     CAMBERWELL       VIC   3124     AUSTRALIA,03 9836 2833,,,http://www.op.org.au/library.html
169625, Doncaster RSL Sub Branch,,,,,
89175,Shire of Irwin Dongara Library,9 Waldeck Street    DONGARA       WA   6525     AUSTRALIA,,,,http://www.irwin.wa.gov.au/
89174,Donnybrook-Balingup Library Services Donnybrook Community Library,Emerald Street    DONNYBROOK         WA   6239     AUSTRALIA,08 97310432,08 97310451,donnybrookrc@education.wa.edu.au,
114291,St Michael's Grammar School Dorothy Benson Library Service,25 Chapel Street    St Kilda       VIC   3182     AUSTRALIA,03 8530 3217,03 9510 9392,ekostraby@stmichaels.vic.edu.au,http://www.stmichaels.vic.edu.au/
20070,Woollahra Library and Information Service Double Bay Central Library,Woollahra Library and Information Service    548 New South Head Rd     DOUBLE BAY       NSW   2028     AUSTRALIA,02 9391 7100,02 9391 7116,ill@woollahra.nsw.gov.au,http://www.woollahra.nsw.gov.au/library
